id,title_english,title_romaji,genres,averageScore,format,popularity,title
1838,Honey x Honey Drops,Mitsu x Mitsu Drops,Drama Romance,48.0,OVA,3439,Honey x Honey Drops
1840,The Familiar of Zero: Knight of the Twin Moons,Zero no Tsukaima: Futatsuki no Kishi,Action Adventure Comedy Ecchi Fantasy Romance,70.0,TV,81498,The Familiar of Zero: Knight of the Twin Moons
1841,Magical Witch Punie-Chan Omake Episodes,Dai Mahou Touge Omake,Comedy Mahou Shoujo,62.0,SPECIAL,1887,Magical Witch Punie-Chan Omake Episodes
1852,Hidamari Sketch,Hidamari Sketch,Comedy Slice of Life,74.0,TV,26743,Hidamari Sketch
1857,A Spirit of the Sun,Taiyou no Mokushiroku: A Spirit of the Sun,Drama Sci-Fi,59.0,SPECIAL,1030,A Spirit of the Sun
1860,Tokyo Majin,Tokyo Majin Gakuen Kenpucho: Tou,Action Drama Fantasy Horror,65.0,TV,17474,Tokyo Majin
1864,Loving Angel Angelique: Radiant Tomorrow,Koi Suru Tenshi Angelique: Kagayaki no Ashita,Drama Fantasy Romance,61.0,TV,1678,Loving Angel Angelique: Radiant Tomorrow
1865,Mina,Getsumen To Heiki Mina,Comedy Sci-Fi,58.0,TV,2264,Mina
1872,Ape Escape,Saru Getchu: On Air,Adventure Comedy Fantasy Romance,46.0,TV_SHORT,442,Ape Escape
1881,Sasami Magical Girls Club,Sasami☆Mahou Shoujo Club,Fantasy Mahou Shoujo,62.0,TV,2395,Sasami Magical Girls Club
1882,Sasami Magical Girls Club 2,Sasami☆Mahou Shoujo Club Season 2,Fantasy Mahou Shoujo,63.0,TV,1350,Sasami Magical Girls Club 2
1884,Princess Beware,Hime-sama Goyoujin,Comedy,58.0,TV,1007,Princess Beware
1886,Twin Princesses of the Wonder Planet,Fushigiboshi no☆Futagohime Gyu!,Adventure Comedy Fantasy Mahou Shoujo Romance,69.0,TV,1723,Twin Princesses of the Wonder Planet
1887,Lucky☆Star,Lucky☆Star,Comedy Slice of Life,75.0,TV,132593,Lucky☆Star
1888,Strawberry Marshmallow OVA,Ichigo Mashimaro OVA,Comedy Slice of Life,73.0,OVA,7386,Strawberry Marshmallow OVA
1889,When They Cry Kai,Higurashi no Naku Koro ni Kai,Horror Mystery Psychological Supernatural Thriller,79.0,TV,84425,When They Cry Kai
1906,In a Distant Time Movie,Harukanaru Toki no Naka de: Maihitoyo,Adventure Drama Fantasy Romance,67.0,MOVIE,1111,In a Distant Time Movie
1912,Marginal Prince,Marginal Prince: Gekkeiju no Ouji-tachi,Romance,49.0,TV,2095,Marginal Prince
1914,The Story of Saiunkoku Second Series,Saiunkoku Monogatari 2nd Season,Adventure Comedy Drama Fantasy Romance,75.0,TV,5590,The Story of Saiunkoku Second Series
1915,Magical Girl Lyrical Nanoha StrikerS,Mahou Shoujo Lyrical Nanoha StrikerS,Action Comedy Drama Fantasy Mahou Shoujo,73.0,TV,12095,Magical Girl Lyrical Nanoha StrikerS
1916,Mobile Suit Gundam MS IGLOO: Apocalypse 0079,Kidou Senshi Gundam MS IGLOO: Mokushiroku 0079,Mecha Sci-Fi,60.0,OVA,4451,Mobile Suit Gundam MS IGLOO: Apocalypse 0079
1932,Yes! Pretty Cure 5,Yes! Precure 5,Action Comedy Fantasy Mahou Shoujo Romance,71.0,TV,6599,Yes! Pretty Cure 5
1943,Paprika,Paprika,Fantasy Mystery Psychological Sci-Fi Thriller,78.0,MOVIE,137827,Paprika
1956,Ikki Tousen: Dragon Destiny,Ikkitousen: Dragon Destiny,Action Ecchi,62.0,TV,12635,Ikki Tousen: Dragon Destiny
1969,Mobile Suit Zeta Gundam: A New Translation III - Love Is the Pulse of the Stars,Kidou Senshi Z Gundam: A New Translation III - Hoshi no Kodou wa Ai,Drama Mecha Sci-Fi,67.0,MOVIE,3640,Mobile Suit Zeta Gundam: A New Translation III - Love Is the Pulse of the Stars
1988,Himawari Too!!,Himawari!!,Comedy Romance,61.0,TV,2228,Himawari Too!!
1998,Amazing Nuts!,Amazing Nuts!,Action Adventure Drama Fantasy Music Romance Sci-Fi,56.0,OVA,2685,Amazing Nuts!
2001,Gurren Lagann,Tengen Toppa Gurren Lagann,Action Comedy Drama Mecha Romance Sci-Fi,85.0,TV,337435,Gurren Lagann
2002,Heroic Age,Heroic Age,Action Mecha Sci-Fi,71.0,TV,18986,Heroic Age
2025,Darker than Black,DARKER THAN BLACK: Kuro no Keiyakusha,Action Mystery Sci-Fi,77.0,TV,161957,Darker than Black
2026,Hayate the Combat Butler,Hayate no Gotoku!,Action Comedy Romance,72.0,TV,39130,Hayate the Combat Butler
2030,El Cazador de la Bruja,El Cazador,Adventure Drama Mystery,69.0,TV,12915,El Cazador de la Bruja
2031,Shining Tears X Wind,Shining Tears X Wind,Action Adventure Fantasy,59.0,TV,5051,Shining Tears X Wind
2034,Lovely Complex,Lovely★Complex,Comedy Romance Slice of Life,78.0,TV,117498,Lovely Complex
2035,Emma: A Victorian Romance Second Act,Eikoku Koi Monogatari Emma: Molders-hen,Drama Romance Slice of Life,76.0,TV,5844,Emma: A Victorian Romance Second Act
2104,My Bride is a Mermaid,Seto no Hanayome,Comedy Romance,73.0,TV,57593,My Bride is a Mermaid
2105,"Toka Gettan, The Moonlight Lady Returns",Touka Gettan,Drama Romance Supernatural,59.0,TV,4072,"Toka Gettan, The Moonlight Lady Returns"
2107,"One Piece: The Desert Princess and the Pirates, Adventures in Alabasta",ONE PIECE: Episode of Alabasta - Sabaku no Oujo to Kaizoku-tachi,Action Adventure Fantasy,70.0,MOVIE,16281,"One Piece: The Desert Princess and the Pirates, Adventures in Alabasta"
2130,Princess Resurrection,Kaibutsu Oujo,Action Comedy Horror Supernatural,65.0,TV,15061,Princess Resurrection
2131,Bludgeoning Angel Dokuro-chan 2,Bokusatsu Tenshi Dokuro-chan 2,Comedy Ecchi Supernatural,61.0,OVA,20087,Bludgeoning Angel Dokuro-chan 2
2132,Inukami! The Movie: Spiritual Investigator Shiro Karina!,Inukami! THE MOVIE: Tokumei Reiteki Sousakan Karina Shirou!,Comedy Ecchi Romance Supernatural,64.0,MOVIE,2673,Inukami! The Movie: Spiritual Investigator Shiro Karina!
2135,Color of Sky,"Sora no Iro, Mizu no Iro",Hentai Romance,65.0,OVA,3146,Color of Sky
2144,Naruto the Movie: Guardians of the Crescent Moon Kingdom,NARUTO: Dai Koufun! Mikazukijima no Animal Panic Dattebayo!,Action Adventure,66.0,MOVIE,38174,Naruto the Movie: Guardians of the Crescent Moon Kingdom
2148,No Money!,Okane ga Nai,Drama Romance,50.0,OVA,4900,No Money!
2152,Oh! Edo Rocket,Oh! Edo Rocket,Comedy Drama Fantasy Sci-Fi,68.0,TV,2832,Oh! Edo Rocket
2154,Tekkonkinkreet,Tekkon Kinkreet,Action Psychological Supernatural,76.0,MOVIE,31881,Tekkonkinkreet
2156,Bakugan Battle Brawlers,Bakugan Battle Brawlers,Action Fantasy,62.0,TV,26139,Bakugan Battle Brawlers
2158,Toward the Terra (TV),Terra e... (TV),Action Drama Sci-Fi,75.0,TV,13767,Toward the Terra (TV)
2159,Big Windup!,Ookiku Furikabutte,Comedy Sports,76.0,TV,21591,Big Windup!
2161,The Skull Man,SKULL MAN,Action Mystery,62.0,TV,7111,The Skull Man
2163,AIKa R-16: VIRGIN MISSION,AIKa R-16: VIRGIN MISSION,Action Comedy Ecchi,54.0,OVA,5845,AIKa R-16: VIRGIN MISSION
2164,Den-noh Coil,Dennou Coil,Adventure Comedy Drama Mystery Sci-Fi,77.0,TV,40140,Den-noh Coil
2166,Dojin Work,Doujin Work,Comedy Slice of Life,63.0,TV_SHORT,5344,Dojin Work
2167,Clannad,CLANNAD,Comedy Drama Romance Slice of Life Supernatural,77.0,TV,270161,Clannad
2168,Sakura Wars: New York,Sakura Taisen: New York,Adventure Comedy Mecha Supernatural,61.0,OVA,1337,Sakura Wars: New York
2170,Genesis of Aquarion OVA,Sousei no Aquarion OVA,Action Mecha Romance Sci-Fi Supernatural,66.0,OVA,2399,Genesis of Aquarion OVA
2171,Case Closed: Jolly Roger in the Deep Azure,Meitantei Conan: Konpeki no Hitsugi (Jolly Roger),Mystery,72.0,MOVIE,10348,Case Closed: Jolly Roger in the Deep Azure
2174,Fist of the North Star: The Legend of the True Savior: Legend of Raoh: Chapter of Fierce Fighting,Hokuto no Ken: Raoh Gaiden Gekitou-hen,Action Adventure Romance,72.0,MOVIE,2489,Fist of the North Star: The Legend of the True Savior: Legend of Raoh: Chapter of Fierce Fighting
2176,Kiddy Grade: Ignition,Kiddy Grade: Kakusei-hen,Action Mecha Sci-Fi,64.0,MOVIE,1209,Kiddy Grade: Ignition
2178,Highlander: The Search for Vengeance,Highlander,Action Sci-Fi,63.0,MOVIE,4009,Highlander: The Search for Vengeance
2181,Tank S.W.A.T. 01,Tank S.W.A.T. 01,Mecha,40.0,OVA,1127,Tank S.W.A.T. 01
2198,Oh! My Goddess: Flights of Fancy Specials,Aa! Megami-sama!: Sorezore no Tsubasa Specials,Comedy Romance Supernatural,72.0,SPECIAL,4470,Oh! My Goddess: Flights of Fancy Specials
2201,Pokémon Ranger and the Temple of the Sea,Pocket Monsters Advanced Generation: Pokémon Ranger to Umi no Ouji Manaphy,Action Adventure Fantasy,65.0,MOVIE,22120,Pokémon Ranger and the Temple of the Sea
2205,Burst Angel: Infinity,Bakuretsu Tenshi: Infinity,Action Comedy Mecha Sci-Fi,61.0,OVA,2749,Burst Angel: Infinity
2216,Shigurui: Death Frenzy,Shigurui,Action Drama Psychological,69.0,TV,26128,Shigurui: Death Frenzy
2236,The Girl Who Leapt Through Time,Toki wo Kakeru Shoujo,Drama Romance Sci-Fi,78.0,MOVIE,162099,The Girl Who Leapt Through Time
2238,Embracing Love: A Cicada in Winter,Fuyu no Semi,Drama Romance,66.0,OVA,3144,Embracing Love: A Cicada in Winter
2246,Mononoke,Mononoke,Fantasy Horror Mystery Psychological Supernatural,81.0,TV,84532,Mononoke
2251,Baccano!,Baccano!,Action Mystery Supernatural,81.0,TV,177402,Baccano!
2294,Mobile Suit Gundam Seed Destiny Special Edition,Kidou Senshi Gundam SEED DESTINY Special Edition,Action Drama Mecha Sci-Fi,65.0,SPECIAL,2507,Mobile Suit Gundam Seed Destiny Special Edition
2369,Rental Magica,Rental Magica,Action Fantasy Mystery Supernatural,66.0,TV,9633,Rental Magica
2388,Tachigui: The Amazing Lives of the Fast Food Grifters,Tachiguishi Retsuden,Comedy,45.0,MOVIE,792,Tachigui: The Amazing Lives of the Fast Food Grifters
2394,The Night When Evil Falls,Ma ga Ochiru Yoru,Hentai,53.0,OVA,920,The Night When Evil Falls
2395,No Way Out,Kangoku: Injoku no Jikkentou,Hentai,45.0,OVA,758,No Way Out
2404,Zombie Loan,Zombie-Loan,Action Horror Supernatural,62.0,TV,17859,Zombie Loan
2407,Sergeant Keroro: The Super Duper Movie,Keroro Gunsou Movie 1,Comedy Sci-Fi,66.0,MOVIE,1774,Sergeant Keroro: The Super Duper Movie
2408,Sergeant Keroro: The Super Duper Movie 2,Keroro Gunsou Movie 2: Shinkai no Princess de Arimasu!,Action Adventure Comedy Drama Sci-Fi,66.0,MOVIE,1554,Sergeant Keroro: The Super Duper Movie 2
2418,Sword of the Stranger,Stranger: Mukou Hadan,Action Adventure,79.0,MOVIE,71135,Sword of the Stranger
2448,Ghost in the Shell: S.A.C. 2nd GIG - Individual Eleven,Koukaku Kidoutai: Stand Alone Complex 2nd GIG - Individual Eleven,Action Mecha Sci-Fi,75.0,OVA,5575,Ghost in the Shell: S.A.C. 2nd GIG - Individual Eleven
2472,Naruto Shippuden the Movie,NARUTO: Shippuuden Movie,Action Adventure Comedy Fantasy,70.0,MOVIE,53850,Naruto Shippuden the Movie
2476,School Days (TV),School Days (TV),Drama Psychological Romance,49.0,TV,116807,School Days (TV)
2494,Good Luck! Ninomiya-kun,Goshuushou-sama Ninomiya-kun,Comedy Ecchi Fantasy,60.0,TV,15412,Good Luck! Ninomiya-kun
2505,Ringetsu The Animation,Ringetsu THE ANIMATION,Hentai,58.0,OVA,984,Ringetsu The Animation
2506,Sex Exchange (1),Imouto,Hentai,53.0,OVA,1192,Sex Exchange (1)
2518,Gag Manga Biyori S2,Masuda Kousuke Gekijou Gag Manga Biyori 2,Comedy,62.0,TV_SHORT,980,Gag Manga Biyori S2
2563,ARIA The OVA ~ARIETTA~,ARIA The OVA: ARIETTA,Fantasy Sci-Fi Slice of Life,78.0,OVA,12559,ARIA The OVA ~ARIETTA~
2580,MoonPhase Special,Tsukuyomi: Moon Phase Special,Comedy Supernatural,61.0,SPECIAL,2596,MoonPhase Special
2581,Mobile Suit Gundam 00,Kidou Senshi Gundam 00,Action Drama Mecha Sci-Fi,78.0,TV,39431,Mobile Suit Gundam 00
2589,Black Cat: The Distant Cat,Black Cat: Toozakaru Neko,Action Comedy,65.0,OVA,3500,Black Cat: The Distant Cat
2593,the Garden of sinners Chapter 1: Thanatos. (Overlooking View),Kara no Kyoukai: Fukan Fuukei,Action Mystery Supernatural Thriller,73.0,MOVIE,103448,the Garden of sinners Chapter 1: Thanatos. (Overlooking View)
2596,Ghost Hound,Shinreigari: Ghost Hound,Horror Mystery Psychological Sci-Fi Supernatural,70.0,TV,32177,Ghost Hound
2597,Case Closed: A Challenge from Agasa! Agasa vs. Conan and the Detective Boys,Meitantei Conan: Agasa-sensei no Chousenjou! Agasa vs Conan & Shounen Tanteidan,Mystery,68.0,OVA,3253,Case Closed: A Challenge from Agasa! Agasa vs. Conan and the Detective Boys
2603,Mushi-Uta,Mushi-Uta,Action Fantasy Sci-Fi,61.0,TV,2984,Mushi-Uta
2605,"Sayonara, Zetsubou-Sensei",Sayonara Zetsubou Sensei,Comedy,76.0,TV,77060,"Sayonara, Zetsubou-Sensei"
2619,Spider Riders,Spider Riders: Oracle no Yuusha-tachi,Action Adventure Mecha,60.0,TV,2497,Spider Riders
2620,Spider Riders: Resurrected Sun,Spider Riders: Yomigaeru Taiyou,Action Adventure Mecha,61.0,TV,1261,Spider Riders: Resurrected Sun
2673,Doraemon The Movie 2007,Doraemon: Nobita no Shin Makai Daibouken - Shichinin no Mahoutsukai,Adventure Comedy Fantasy,74.0,MOVIE,3911,Doraemon The Movie 2007
2683,Tokyo Majin Season 2,Tokyo Majin Gakuen Kenpucho: Tou Dai Ni Maku,Action Drama Fantasy Horror Mystery,67.0,TV,6453,Tokyo Majin Season 2
2685,Tsubasa: Tokyo Revelations,Tsubasa: TOKYO REVELATIONS,Adventure Drama Fantasy Romance,79.0,OVA,13256,Tsubasa: Tokyo Revelations
2746,Vexille: 2077 Isolation of Japan,Vexille: 2077 Nihon Sakoku,Action Sci-Fi,63.0,MOVIE,2644,Vexille: 2077 Isolation of Japan
2756,"Yobi, The Five Tailed Fox",Cheonnyeon-yeowoo Yeowoobi,Fantasy,65.0,MOVIE,2913,"Yobi, The Five Tailed Fox"
2759,Evangelion: 1.0 You Are (Not) Alone,Evangelion Shin Movie: Jo,Action Drama Mecha Psychological Sci-Fi,77.0,MOVIE,131869,Evangelion: 1.0 You Are (Not) Alone
2772,Hero Tales,Jyuushin Enbu: HERO TALES,Action Fantasy,62.0,TV,4570,Hero Tales
2787,Shakugan no Shana: Season II ,Shakugan no Shana II (Second),Action Comedy Drama Fantasy Romance,72.0,TV,48251,Shakugan no Shana: Season II 
2795,Dragonaut -THE RESONANCE-,Dragonaut: The Resonance,Action Drama Fantasy Mecha Romance Sci-Fi,61.0,TV,12110,Dragonaut -THE RESONANCE-
2842,Pokémon Mystery Dungeon: Team Go-Getters Out of the Gate!,Pokémon Fushigi no Dungeon: Shutsudou Pokémon Kyuujotai Ganbaruzu!,Adventure Fantasy,61.0,SPECIAL,4469,Pokémon Mystery Dungeon: Team Go-Getters Out of the Gate!
2847,Pokémon: The Rise of Darkrai,Pocket Monsters Diamond & Pearl: Dialga VS Palkia VS Darkrai,Action Adventure Comedy Drama Fantasy,71.0,MOVIE,29190,Pokémon: The Rise of Darkrai
2848,Summer Days with Coo,Kappa no Coo to Natsuyasumi,Adventure Comedy Drama Supernatural,71.0,MOVIE,5110,Summer Days with Coo
2870,Night Shift Nurse: Yagami Yu,Yagami Yuu,Hentai,56.0,OVA,1513,Night Shift Nurse: Yagami Yu
2875,Legend of the Pervert,Chikan Monogatari,Hentai,55.0,OVA,1234,Legend of the Pervert
2883,Karma Saiyuki,Iyashite Agerun Saiyuuki,Hentai,58.0,OVA,1435,Karma Saiyuki
2884,Aachi & Ssipak,Aachi wa Ssipak,Action Comedy Sci-Fi,58.0,MOVIE,2281,Aachi & Ssipak
2889,Bleach the Movie: The DiamondDust Rebellion,BLEACH: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,Action Adventure Drama Supernatural,70.0,MOVIE,38102,Bleach the Movie: The DiamondDust Rebellion
2910,Love Love Seven Specials,Koi Koi 7 Specials,Comedy Ecchi,49.0,SPECIAL,638,Love Love Seven Specials
2911,Shattered Angels Specials,Kyoshiro to Towa no Sora Specials,Drama Romance,56.0,SPECIAL,1079,Shattered Angels Specials
2923,Shugo Chara!,Shugo Chara!,Comedy Mahou Shoujo Romance,71.0,TV,36479,Shugo Chara!
2924,ef ~ A Tale of Memories,ef: a tale of memories.,Drama Mystery Psychological Romance,75.0,TV,46627,ef ~ A Tale of Memories
2926,Myself; Yourself,Myself ; Yourself,Drama Romance,66.0,TV,29068,Myself; Yourself
2927,Kimikiss,Kimikiss pure rouge,Drama Romance,68.0,TV,14198,Kimikiss
2942,Sketchbook ~full color's~,Sketchbook: full color's,Comedy Slice of Life,72.0,TV,9143,Sketchbook ~full color's~
2954,Maria Watches Over Us 3rd Season OVA (Specials),Maria-sama ga Miteru: 3rd Season OVA - Maria-sama ni wa Naisho,Comedy,66.0,SPECIAL,1784,Maria Watches Over Us 3rd Season OVA (Specials)
2957,Enspelled,Oku-sama wa Mahou Tsukai,Hentai,50.0,OVA,583,Enspelled
2960,The Roommate,Kininaru Roommate,Hentai,57.0,OVA,972,The Roommate
2964,Blue Drop,BLUE DROP: Tenshi-tachi no Gikyoku,Drama Sci-Fi,62.0,TV,6189,Blue Drop
2965,Fantastic Detective Labyrinth,Suteki Tantei☆Labyrinth,Mystery Sci-Fi,60.0,TV,2085,Fantastic Detective Labyrinth
2969,Appleseed: Ex Machina,Appleseed Saga Ex Machina,Action Mecha Sci-Fi,67.0,MOVIE,5109,Appleseed: Ex Machina
2971,Kyo Kara Maoh R,Kyou kara Maou! R,Adventure Comedy Fantasy,69.0,OVA,3994,Kyo Kara Maoh R
2985,Neuro: Supernatural Detective,Majin Tantei Nougami Neuro,Comedy Mystery Supernatural,71.0,TV,11395,Neuro: Supernatural Detective
2989,My Classmate's Mother,Classmate no Okaasan,Hentai,54.0,OVA,1386,My Classmate's Mother
2994,Death Note: Relight,DEATH NOTE Rewrite,Mystery Psychological Supernatural Thriller,74.0,SPECIAL,39834,Death Note: Relight
3000,You're Under Arrest: Full Throttle,Taiho Shichauzo: Full Throttle,Action Comedy,68.0,TV,2690,You're Under Arrest: Full Throttle
3002,Kaiji - Ultimate Survivor,Gyakkyou Burai Kaiji: Ultimate Survivor,Psychological Thriller,82.0,TV,90571,Kaiji - Ultimate Survivor
3019,Lupin the 3rd: The Elusiveness of the Fog,Lupin III: Kiri no Elusive,Adventure Comedy,64.0,SPECIAL,2252,Lupin the 3rd: The Elusiveness of the Fog
3027,Fist of the North Star: The Legend of the True Savior: Legend of Yuria,Hokuto no Ken: Yuria-den,Action Adventure Drama,66.0,OVA,2415,Fist of the North Star: The Legend of the True Savior: Legend of Yuria
3034,Dark Future,Kurai Mirai,Hentai,47.0,OVA,718,Dark Future
3085,Indian Summer,Koharu Biyori,Comedy Ecchi Sci-Fi,60.0,OVA,4452,Indian Summer
3086,Strait Jacket,Strait Jacket,Action Fantasy Sci-Fi,64.0,OVA,4660,Strait Jacket
3088,Tokyo Marble Chocolate,Tokyo Marble Chocolate,Fantasy Romance Slice of Life,67.0,OVA,6221,Tokyo Marble Chocolate
3090,Oh! My Goddess: Fighting Wings,Aa! Megami-sama!: Tatakau Tsubasa,Comedy Romance Supernatural,72.0,SPECIAL,4540,Oh! My Goddess: Fighting Wings
3111,Nasu: A Migratory Bird with Suitcase,Nasu: Suitcase no Wataridori,Drama Sports,66.0,OVA,1582,Nasu: A Migratory Bird with Suitcase
3165,Hidamari Sketch Specials,Hidamari Sketch Specials,Comedy Slice of Life,74.0,SPECIAL,7200,Hidamari Sketch Specials
3222,Kiddy Grade: Maelstrom,Kiddy Grade: Hanran-hen,Action Mecha Sci-Fi,64.0,MOVIE,1152,Kiddy Grade: Maelstrom
3223,Kiddy Grade: Truth Dawn,Kiddy Grade: Reimei-hen,Action Mecha Sci-Fi,64.0,MOVIE,1126,Kiddy Grade: Truth Dawn
3234,009-1 Special,009-1 Special,Drama Music Sci-Fi,57.0,SPECIAL,1334,009-1 Special
3248,Ghost Slayers Ayashi: Inferno OVA,Tenpou Ibun Ayakashi Ayashi: Ayashi Shinkyoku,Action Drama Supernatural,58.0,OVA,672,Ghost Slayers Ayashi: Inferno OVA
3256,Armored Trooper Votoms: Pailsen Files,Soukou Kihei Votoms: Pailsen Files,Mecha Sci-Fi,68.0,OVA,1791,Armored Trooper Votoms: Pailsen Files
3286,Do You Know the Milfing Man?,Gibo no Toiki: Haitoku Kokoro ni Tadayou Haha no Iroka,Hentai,61.0,OVA,1734,Do You Know the Milfing Man?
3302,Oh! My Sex Goddess!,Megachu!,Hentai Supernatural,58.0,OVA,1516,Oh! My Sex Goddess!
3318,Rumbling Hearts OVA,Kimi ga Nozomu Eien OVA,Drama Romance,64.0,OVA,5004,Rumbling Hearts OVA
3326,Franz Kafka's A Country Doctor,Inaka Isha,Drama Psychological,64.0,MOVIE,7328,Franz Kafka's A Country Doctor
3334,Horny Ladies And The News,Jokuana,Hentai,48.0,OVA,524,Horny Ladies And The News
3367,Japan,Furusato JAPAN,,58.0,MOVIE,910,Japan
3392,La Corda D'Oro: Primo Passo - A Summer Encore,Kiniro no Corda: primo passo - Hitonatsu no Encore,Music Romance,68.0,SPECIAL,2425,La Corda D'Oro: Primo Passo - A Summer Encore
3422,Like Mother Like Daughter,Donburi Kazoku,Hentai,53.0,OVA,1079,Like Mother Like Daughter
3447,Ghost in the Shell: Stand Alone Complex: Uchikomatic Days,Koukaku Kidoutai: Stand Alone Complex - Uchikoma no Hibi,Comedy Mecha Sci-Fi,61.0,SPECIAL,2469,Ghost in the Shell: Stand Alone Complex: Uchikomatic Days
3493,Mega Man Star Force Tribe,Ryuusei no Rockman Tribe,Adventure,65.0,TV_SHORT,1917,Mega Man Star Force Tribe
3498,Shin Onimusha: Dawn of Dreams the Story,Shin Onimusha: DAWN OF DREAMS THE STORY,,47.0,OVA,326,Shin Onimusha: Dawn of Dreams the Story
3535,Neko Rahmen,Neko Ramen,Comedy,56.0,ONA,1258,Neko Rahmen
3537,Cleavage,Cleavage,Hentai,62.0,OVA,2743,Cleavage
3559,Stringendo,Stringendo,Hentai,67.0,OVA,3016,Stringendo
3570,House Hunting,Yado-sagashi,Adventure Fantasy Slice of Life,62.0,MOVIE,948,House Hunting
3576,Dinosaur King,Kodai Ouja Kyouryuu King: D-Kids Adventure,Adventure,62.0,TV,8392,Dinosaur King
3580,Medical Humiliation,Ijoku,Hentai,47.0,OVA,515,Medical Humiliation
3636,Laughing Nurse,Warau Kangofu THE ANIMATION,Hentai,58.0,OVA,1241,Laughing Nurse
3706,Dark Chapel,Seikoujo: Haitoku no Biden Dorei,Hentai,50.0,OVA,846,Dark Chapel
3711,After... The Animation,After... The Animation,Hentai,49.0,OVA,1275,After... The Animation
3738,Usavich II,Usavich II,Adventure Comedy,60.0,TV_SHORT,941,Usavich II
3769,Play Ball 2nd,Play Ball 2nd,Action Sports,57.0,TV,289,Play Ball 2nd
3782,the Garden of sinners Chapter 2: …and nothing heart. (Murder Speculation Part A),Kara no Kyoukai: Satsujin Kousatsu (Zen),Action Mystery Romance Supernatural Thriller,75.0,MOVIE,61146,the Garden of sinners Chapter 2: …and nothing heart. (Murder Speculation Part A)
3791,Air Gear: Special Trick,AIR GEAR Special,Action Comedy Ecchi Sports,67.0,SPECIAL,7533,Air Gear: Special Trick
3793,Dyogrammaton,Dyogrammaton,Hentai,44.0,OVA,505,Dyogrammaton
3795,Flower & Snake The Animation,Hana to Hebi The Animation,Hentai,48.0,OVA,567,Flower & Snake The Animation
3833,The Erotic Adventures Of Tom Thumb!,Issunboushi,Hentai,52.0,OVA,579,The Erotic Adventures Of Tom Thumb!
